id,sourceLocation,destinationLocation,transportationResource,name,distance
40410117_1467_4659_812c_0c95f9d69a8f,b450b244_96dc_4df9_8549_a42bc39d57b8,2a015e49_a51a_4a9d_b16d_3a0334996abe,4c64b530_fed0_495d_ac8a_05ea7588071c,Porto Harbor to Nordenham by Truck Long Distance,2345.15
159b2bb3_9152_4637_ac05_e03005c3c5e4,b450b244_96dc_4df9_8549_a42bc39d57b8,2a015e49_a51a_4a9d_b16d_3a0334996abe,45918dea_722e_4bd0_9662_fdf0d6343191,Porto Harbor to Nordenham by Truck Oversized Low Bed,2345.15
1c7c3cf3_9932_4728_b326_df09d984b542,b450b244_96dc_4df9_8549_a42bc39d57b8,2a015e49_a51a_4a9d_b16d_3a0334996abe,fe4de180_4453_402c_a2f9_110777b278fa,Porto Harbor to Nordenham by Truck Oversized Standard Bed,2345.15
73c6f4e2_ebf4_465b_9666_3e199f459ab6,b450b244_96dc_4df9_8549_a42bc39d57b8,90c670ad_eec7_4fda_9a2f_220c4e82ac69,c0b0e492_d453_4421_8b88_a157bdee5b02,Porto Harbor to Oberpfaffenhofen by Truck General Cargo,2131.55
916c8e83_2948_4055_bca5_2607b62e727e,b450b244_96dc_4df9_8549_a42bc39d57b8,90c670ad_eec7_4fda_9a2f_220c4e82ac69,4c64b530_fed0_495d_ac8a_05ea7588071c,Porto Harbor to Oberpfaffenhofen by Truck Long Distance,2131.55
c28dd108_ff7f_4393_8fdf_fa783847067a,b450b244_96dc_4df9_8549_a42bc39d57b8,90c670ad_eec7_4fda_9a2f_220c4e82ac69,45918dea_722e_4bd0_9662_fdf0d6343191,Porto Harbor to Oberpfaffenhofen by Truck Oversized Low Bed,2131.55
58dc93c0_f993_4dc8_8278_4166db56988d,b450b244_96dc_4df9_8549_a42bc39d57b8,90c670ad_eec7_4fda_9a2f_220c4e82ac69,fe4de180_4453_402c_a2f9_110777b278fa,Porto Harbor to Oberpfaffenhofen by Truck Oversized Standard Bed,2131.55
3d9d7097_97ef_4a9d_aae6_b2ca42274694,b450b244_96dc_4df9_8549_a42bc39d57b8,48079a1b_92ea_4749_a202_a174dfb7cc89,0e625668_0d9d_4505_88d3_2f4c793a630e,Porto Harbor to Puerto Real by Sea Large Container Ship,774.38
fdb0f72b_b103_4efa_bbc2_1b3477822c78,b450b244_96dc_4df9_8549_a42bc39d57b8,48079a1b_92ea_4749_a202_a174dfb7cc89,c0b0e492_d453_4421_8b88_a157bdee5b02,Porto Harbor to Puerto Real by Truck General Cargo,681.89
6d988571_71bc_4b88_a98c_07f371dbdf10,b450b244_96dc_4df9_8549_a42bc39d57b8,48079a1b_92ea_4749_a202_a174dfb7cc89,4c64b530_fed0_495d_ac8a_05ea7588071c,Porto Harbor to Puerto Real by Truck Long Distance,681.89
c43d5288_3475_4889_af76_1b34a13486e3,b450b244_96dc_4df9_8549_a42bc39d57b8,48079a1b_92ea_4749_a202_a174dfb7cc89,45918dea_722e_4bd0_9662_fdf0d6343191,Porto Harbor to Puerto Real by Truck Oversized Low Bed,681.89
4007d111_568a_4e80_b890_fe7a3da785ff,b450b244_96dc_4df9_8549_a42bc39d57b8,48079a1b_92ea_4749_a202_a174dfb7cc89,fe4de180_4453_402c_a2f9_110777b278fa,Porto Harbor to Puerto Real by Truck Oversized Standard Bed,681.89
e8553f7e_9432_4c99_a60f_66fac36c76d8,b450b244_96dc_4df9_8549_a42bc39d57b8,53e54f6f_8050_422b_a392_811ca5f46131,c0b0e492_d453_4421_8b88_a157bdee5b02,Porto Harbor to Ried by Truck General Cargo,2310.23
2d2e092f_a971_4671_ab91_fe96f53d564c,b450b244_96dc_4df9_8549_a42bc39d57b8,53e54f6f_8050_422b_a392_811ca5f46131,4c64b530_fed0_495d_ac8a_05ea7588071c,Porto Harbor to Ried by Truck Long Distance,2310.23
ae1f2963_b342_419e_a156_8c89e1ec96a0,b450b244_96dc_4df9_8549_a42bc39d57b8,53e54f6f_8050_422b_a392_811ca5f46131,45918dea_722e_4bd0_9662_fdf0d6343191,Porto Harbor to Ried by Truck Oversized Low Bed,2310.23
3b4ad247_c327_461e_ba06_5ab56fbe58c1,b450b244_96dc_4df9_8549_a42bc39d57b8,53e54f6f_8050_422b_a392_811ca5f46131,fe4de180_4453_402c_a2f9_110777b278fa,Porto Harbor to Ried by Truck Oversized Standard Bed,2310.23
1ff4c137_a646_4933_ac1c_99363a75b68d,b450b244_96dc_4df9_8549_a42bc39d57b8,5aabbc0b_e542_46db_ba85_e3979d0059a9,c0b0e492_d453_4421_8b88_a157bdee5b02,Porto Harbor to Rochefort by Truck General Cargo,1124.8
637e1f98_b798_48f5_bc78_b3af763913cf,b450b244_96dc_4df9_8549_a42bc39d57b8,5aabbc0b_e542_46db_ba85_e3979d0059a9,4c64b530_fed0_495d_ac8a_05ea7588071c,Porto Harbor to Rochefort by Truck Long Distance,1124.8
651d0bac_6a17_461e_840b_0adb6a8ff2bc,b450b244_96dc_4df9_8549_a42bc39d57b8,5aabbc0b_e542_46db_ba85_e3979d0059a9,45918dea_722e_4bd0_9662_fdf0d6343191,Porto Harbor to Rochefort by Truck Oversized Low Bed,1124.8
77e78747_c751_4307_ab68_77d1a3cc3477,b450b244_96dc_4df9_8549_a42bc39d57b8,5aabbc0b_e542_46db_ba85_e3979d0059a9,fe4de180_4453_402c_a2f9_110777b278fa,Porto Harbor to Rochefort by Truck Oversized Standard Bed,1124.8
afba8baa_5275_469a_a0a0_ebf766825df3,b450b244_96dc_4df9_8549_a42bc39d57b8,ad594742_2551_449e_b759_d45fb4c9a4a0,34e58906_4489_4bff_b20b_62efc7663d43,Porto Harbor to Rostock by Oversized Under Deck RoRo Ship,3412.37
ed592ba6_ccd3_4ee0_963c_dcc860d67981,b450b244_96dc_4df9_8549_a42bc39d57b8,ad594742_2551_449e_b759_d45fb4c9a4a0,0e625668_0d9d_4505_88d3_2f4c793a630e,Porto Harbor to Rostock by Sea Large Container Ship,3412.37
338cd403_974a_4485_a56d_2ebd57597f41,b450b244_96dc_4df9_8549_a42bc39d57b8,ad594742_2551_449e_b759_d45fb4c9a4a0,c0b0e492_d453_4421_8b88_a157bdee5b02,Porto Harbor to Rostock by Truck General Cargo,2587.68
e95517b2_096d_4619_88a1_7a36138ed32d,b450b244_96dc_4df9_8549_a42bc39d57b8,ad594742_2551_449e_b759_d45fb4c9a4a0,4c64b530_fed0_495d_ac8a_05ea7588071c,Porto Harbor to Rostock by Truck Long Distance,2587.68
0b3c381e_54dd_4cdd_af98_cff6ab81dcb3,b450b244_96dc_4df9_8549_a42bc39d57b8,ad594742_2551_449e_b759_d45fb4c9a4a0,45918dea_722e_4bd0_9662_fdf0d6343191,Porto Harbor to Rostock by Truck Oversized Low Bed,2587.68
4048a964_d0d6_4f82_b148_24d948907350,b450b244_96dc_4df9_8549_a42bc39d57b8,ad594742_2551_449e_b759_d45fb4c9a4a0,fe4de180_4453_402c_a2f9_110777b278fa,Porto Harbor to Rostock by Truck Oversized Standard Bed,2587.68
55efd7fc_2c9b_49fc_a6bf_bb0c1475782d,b450b244_96dc_4df9_8549_a42bc39d57b8,9290dfab_bc6b_41f2_863e_ff9794d38947,34e58906_4489_4bff_b20b_62efc7663d43,Porto Harbor to Rotterdam Harbor by Oversized Under Deck RoRo Ship,3167.52
fad65bf6_a73e_4fde_8f28_3d934cb39618,b450b244_96dc_4df9_8549_a42bc39d57b8,9290dfab_bc6b_41f2_863e_ff9794d38947,0e625668_0d9d_4505_88d3_2f4c793a630e,Porto Harbor to Rotterdam Harbor by Sea Large Container Ship,3167.52
5bef04f8_a1c0_41e6_99aa_654b5d22a4fc,b450b244_96dc_4df9_8549_a42bc39d57b8,9290dfab_bc6b_41f2_863e_ff9794d38947,c0b0e492_d453_4421_8b88_a157bdee5b02,Porto Harbor to Rotterdam Harbor by Truck General Cargo,1963.7
66bc4ce2_e22d_4d2d_a469_f475ce679b39,b450b244_96dc_4df9_8549_a42bc39d57b8,9290dfab_bc6b_41f2_863e_ff9794d38947,4c64b530_fed0_495d_ac8a_05ea7588071c,Porto Harbor to Rotterdam Harbor by Truck Long Distance,1963.7
12e3fad0_a431_41b2_8fea_c1fe97ef6cc3,b450b244_96dc_4df9_8549_a42bc39d57b8,9290dfab_bc6b_41f2_863e_ff9794d38947,45918dea_722e_4bd0_9662_fdf0d6343191,Porto Harbor to Rotterdam Harbor by Truck Oversized Low Bed,1963.7
d486e33d_821e_4c3e_a8aa_ab93d6e6b789,b450b244_96dc_4df9_8549_a42bc39d57b8,9290dfab_bc6b_41f2_863e_ff9794d38947,fe4de180_4453_402c_a2f9_110777b278fa,Porto Harbor to Rotterdam Harbor by Truck Oversized Standard Bed,1963.7
2d78e2f4_ed8b_47eb_872d_19b315bcd4e5,b450b244_96dc_4df9_8549_a42bc39d57b8,cb53cf91_123f_479e_9c26_3a41530b9f31,34e58906_4489_4bff_b20b_62efc7663d43,Porto Harbor to Sacheon Harbor by Oversized Under Deck RoRo Ship,24639.66
01c459cf_0d54_4bcc_9cfd_1f26d36231a5,b450b244_96dc_4df9_8549_a42bc39d57b8,cb53cf91_123f_479e_9c26_3a41530b9f31,0e625668_0d9d_4505_88d3_2f4c793a630e,Porto Harbor to Sacheon Harbor by Sea Large Container Ship,24639.66
b6f3b6ca_874b_4645_9993_a88111c977c8,b450b244_96dc_4df9_8549_a42bc39d57b8,fa813822_208f_4274_9b46_b361d3696214,34e58906_4489_4bff_b20b_62efc7663d43,Porto Harbor to Savanna Harbor by Oversized Under Deck RoRo Ship,6657.95
ad210321_6c44_44ab_b2a0_4e60d7be325a,b450b244_96dc_4df9_8549_a42bc39d57b8,fa813822_208f_4274_9b46_b361d3696214,0e625668_0d9d_4505_88d3_2f4c793a630e,Porto Harbor to Savanna Harbor by Sea Large Container Ship,6657.95
a6c0be8f_dedc_4d3b_aedf_d3d4a5b018cd,b450b244_96dc_4df9_8549_a42bc39d57b8,6cb3fb85_90f1_4f1e_83bc_3089bbdab639,34e58906_4489_4bff_b20b_62efc7663d43,Porto Harbor to Shanghai Harbor by Oversized Under Deck RoRo Ship,23953.85
d70f9e30_fc54_4c07_8ca6_27041eeb3e9f,b450b244_96dc_4df9_8549_a42bc39d57b8,6cb3fb85_90f1_4f1e_83bc_3089bbdab639,0e625668_0d9d_4505_88d3_2f4c793a630e,Porto Harbor to Shanghai Harbor by Sea Large Container Ship,23953.85
f0687d20_9738_43ba_a433_3f5ec910fcb3,b450b244_96dc_4df9_8549_a42bc39d57b8,2b951503_66de_4687_a3e4_d480652eacd6,34e58906_4489_4bff_b20b_62efc7663d43,Porto Harbor to Southampton Harbor by Oversized Under Deck RoRo Ship,1335.34
c2e45aa2_8bd0_46ed_906f_a7252d49f564,b450b244_96dc_4df9_8549_a42bc39d57b8,2b951503_66de_4687_a3e4_d480652eacd6,0e625668_0d9d_4505_88d3_2f4c793a630e,Porto Harbor to Southampton Harbor by Sea Large Container Ship,1335.34
18abcc61_6bb8_4382_a769_1288ebf00f70,b450b244_96dc_4df9_8549_a42bc39d57b8,8b5912a4_9b95_4f23_84c9_16580a32d5ba,c0b0e492_d453_4421_8b88_a157bdee5b02,Porto Harbor to Speyer by Truck General Cargo,1990.31
bba6e797_aae5_4a20_a246_f30b1c1b69ea,b450b244_96dc_4df9_8549_a42bc39d57b8,8b5912a4_9b95_4f23_84c9_16580a32d5ba,4c64b530_fed0_495d_ac8a_05ea7588071c,Porto Harbor to Speyer by Truck Long Distance,1990.31
9f25360c_c927_4f74_9b3a_e050eaf29006,b450b244_96dc_4df9_8549_a42bc39d57b8,8b5912a4_9b95_4f23_84c9_16580a32d5ba,45918dea_722e_4bd0_9662_fdf0d6343191,Porto Harbor to Speyer by Truck Oversized Low Bed,1990.31
b0118160_3543_4c3d_8a55_4a22e0c9dab3,b450b244_96dc_4df9_8549_a42bc39d57b8,8b5912a4_9b95_4f23_84c9_16580a32d5ba,fe4de180_4453_402c_a2f9_110777b278fa,Porto Harbor to Speyer by Truck Oversized Standard Bed,1990.31
248ba290_a63b_4bc5_8eab_c0cc80ce7d5e,b450b244_96dc_4df9_8549_a42bc39d57b8,d16190e8_9f73_4c20_8ade_0385f207430b,34e58906_4489_4bff_b20b_62efc7663d43,Porto Harbor to St. Nazaire by Oversized Under Deck RoRo Ship,975.65
9b250d12_4abb_4f97_a35e_67d1fe7370a3,b450b244_96dc_4df9_8549_a42bc39d57b8,d16190e8_9f73_4c20_8ade_0385f207430b,0e625668_0d9d_4505_88d3_2f4c793a630e,Porto Harbor to St. Nazaire by Sea Large Container Ship,975.65
e8973198_ea1a_4cb2_b34f_76346f0042b0,b450b244_96dc_4df9_8549_a42bc39d57b8,d16190e8_9f73_4c20_8ade_0385f207430b,c0b0e492_d453_4421_8b88_a157bdee5b02,Porto Harbor to St. Nazaire by Truck General Cargo,1341.52
dd1b953d_9fe0_473c_a537_b6a9c319e86f,b450b244_96dc_4df9_8549_a42bc39d57b8,d16190e8_9f73_4c20_8ade_0385f207430b,4c64b530_fed0_495d_ac8a_05ea7588071c,Porto Harbor to St. Nazaire by Truck Long Distance,1341.51
5ca928c2_5ad5_40e8_acea_bbc9ebee8bf6,b450b244_96dc_4df9_8549_a42bc39d57b8,d16190e8_9f73_4c20_8ade_0385f207430b,45918dea_722e_4bd0_9662_fdf0d6343191,Porto Harbor to St. Nazaire by Truck Oversized Low Bed,1341.52
672e4fea_2b4e_4205_a283_65b57c5e4a81,b450b244_96dc_4df9_8549_a42bc39d57b8,d16190e8_9f73_4c20_8ade_0385f207430b,fe4de180_4453_402c_a2f9_110777b278fa,Porto Harbor to St. Nazaire by Truck Oversized Standard Bed,1341.51
4318b9d1_a5ce_4d3d_afb0_eb1ce1a5c831,b450b244_96dc_4df9_8549_a42bc39d57b8,bbbbeb94_3e6d_4dda_9e6e_c63dfcf8ae25,c0b0e492_d453_4421_8b88_a157bdee5b02,Porto Harbor to Stade by Truck General Cargo,2399.37
221829b3_ed94_48f3_bab9_00839e5857ea,b450b244_96dc_4df9_8549_a42bc39d57b8,bbbbeb94_3e6d_4dda_9e6e_c63dfcf8ae25,4c64b530_fed0_495d_ac8a_05ea7588071c,Porto Harbor to Stade by Truck Long Distance,2399.37
83952264_9351_4f3c_986d_d4e187ead4c8,b450b244_96dc_4df9_8549_a42bc39d57b8,bbbbeb94_3e6d_4dda_9e6e_c63dfcf8ae25,45918dea_722e_4bd0_9662_fdf0d6343191,Porto Harbor to Stade by Truck Oversized Low Bed,2399.37
414cf09c_37a7_44e4_be7d_ce272346906a,b450b244_96dc_4df9_8549_a42bc39d57b8,bbbbeb94_3e6d_4dda_9e6e_c63dfcf8ae25,fe4de180_4453_402c_a2f9_110777b278fa,Porto Harbor to Stade by Truck Oversized Standard Bed,2399.37
6da844d0_2c8a_473c_a5d3_35f79790ab69,b450b244_96dc_4df9_8549_a42bc39d57b8,6c05a0f4_b670_4b4b_9aeb_f27b6af62e63,34e58906_4489_4bff_b20b_62efc7663d43,Porto Harbor to Taichung Harbor by Oversized Under Deck RoRo Ship,23272.73
bcbb1198_f84c_472a_a828_d303c6d1ce20,b450b244_96dc_4df9_8549_a42bc39d57b8,6c05a0f4_b670_4b4b_9aeb_f27b6af62e63,0e625668_0d9d_4505_88d3_2f4c793a630e,Porto Harbor to Taichung Harbor by Sea Large Container Ship,23272.73
115abf6e_9476_487c_9de6_5129198e38d2,b450b244_96dc_4df9_8549_a42bc39d57b8,b8dc1607_abbb_4989_bcbe_e01b2eb387c6,34e58906_4489_4bff_b20b_62efc7663d43,Porto Harbor to Tianjin Harbor by Oversized Under Deck RoRo Ship,25197.73
78adfdf0_7ac5_4488_845f_ff73ba8997e2,b450b244_96dc_4df9_8549_a42bc39d57b8,b8dc1607_abbb_4989_bcbe_e01b2eb387c6,0e625668_0d9d_4505_88d3_2f4c793a630e,Porto Harbor to Tianjin Harbor by Sea Large Container Ship,25197.73
23a95d4e_8eda_4fca_9957_830791200625,b450b244_96dc_4df9_8549_a42bc39d57b8,f3e493c1_4dc8_45a3_bf5b_f25d25f58226,c0b0e492_d453_4421_8b88_a157bdee5b02,Porto Harbor to Toulouse FAL by Truck General Cargo,1082.8
cdf090d8_b8a9_4796_936e_5221c16adaba,b450b244_96dc_4df9_8549_a42bc39d57b8,f3e493c1_4dc8_45a3_bf5b_f25d25f58226,4c64b530_fed0_495d_ac8a_05ea7588071c,Porto Harbor to Toulouse FAL by Truck Long Distance,1082.8
1ff41673_3b87_4ccd_b389_0cb2b3099967,b450b244_96dc_4df9_8549_a42bc39d57b8,f3e493c1_4dc8_45a3_bf5b_f25d25f58226,45918dea_722e_4bd0_9662_fdf0d6343191,Porto Harbor to Toulouse FAL by Truck Oversized Low Bed,1082.8
3e58ed35_f30e_4b1c_b53f_6d4369df77cc,b450b244_96dc_4df9_8549_a42bc39d57b8,f3e493c1_4dc8_45a3_bf5b_f25d25f58226,fe4de180_4453_402c_a2f9_110777b278fa,Porto Harbor to Toulouse FAL by Truck Oversized Standard Bed,1082.8
750c5f28_8053_4ab6_bb4c_1eb488ede5a8,b450b244_96dc_4df9_8549_a42bc39d57b8,fcd4ad1f_65b3_45a3_8606_165591a3f19f,c0b0e492_d453_4421_8b88_a157bdee5b02,Porto Harbor to Toulouse by Truck General Cargo,1082.8
0f40f3b7_db74_4cc7_8921_cc1a25f181df,b450b244_96dc_4df9_8549_a42bc39d57b8,fcd4ad1f_65b3_45a3_8606_165591a3f19f,4c64b530_fed0_495d_ac8a_05ea7588071c,Porto Harbor to Toulouse by Truck Long Distance,1082.8
812e1fd8_4bc6_4304_83aa_8a547f70aab8,b450b244_96dc_4df9_8549_a42bc39d57b8,fcd4ad1f_65b3_45a3_8606_165591a3f19f,45918dea_722e_4bd0_9662_fdf0d6343191,Porto Harbor to Toulouse by Truck Oversized Low Bed,1082.8
4e18d358_1dfe_4e93_9d9d_28d0fbe10498,b450b244_96dc_4df9_8549_a42bc39d57b8,fcd4ad1f_65b3_45a3_8606_165591a3f19f,fe4de180_4453_402c_a2f9_110777b278fa,Porto Harbor to Toulouse by Truck Oversized Standard Bed,1082.8
5b2233a0_f7da_4de5_939d_23035fa1ae77,b450b244_96dc_4df9_8549_a42bc39d57b8,97cc22d4_8803_4507_b770_93acf1752299,34e58906_4489_4bff_b20b_62efc7663d43,Porto Harbor to Trieste Harbor by Oversized Under Deck RoRo Ship,3986.23
97bc6d48_c8a4_4ea3_9a6a_2f38cea61744,b450b244_96dc_4df9_8549_a42bc39d57b8,97cc22d4_8803_4507_b770_93acf1752299,0e625668_0d9d_4505_88d3_2f4c793a630e,Porto Harbor to Trieste Harbor by Sea Large Container Ship,3986.23
6c0a821e_408c_4362_96a7_3ed2934bf8e4,b450b244_96dc_4df9_8549_a42bc39d57b8,97cc22d4_8803_4507_b770_93acf1752299,c0b0e492_d453_4421_8b88_a157bdee5b02,Porto Harbor to Trieste Harbor by Truck General Cargo,2332.38
177bd41e_151c_4c20_a995_9f377de14480,b450b244_96dc_4df9_8549_a42bc39d57b8,97cc22d4_8803_4507_b770_93acf1752299,4c64b530_fed0_495d_ac8a_05ea7588071c,Porto Harbor to Trieste Harbor by Truck Long Distance,2332.38
9efe3f85_8eec_49ae_a2be_e974cdf53cdd,b450b244_96dc_4df9_8549_a42bc39d57b8,97cc22d4_8803_4507_b770_93acf1752299,45918dea_722e_4bd0_9662_fdf0d6343191,Porto Harbor to Trieste Harbor by Truck Oversized Low Bed,2332.38
6dad7096_d401_4279_8b00_5e588a9f5f3d,b450b244_96dc_4df9_8549_a42bc39d57b8,97cc22d4_8803_4507_b770_93acf1752299,fe4de180_4453_402c_a2f9_110777b278fa,Porto Harbor to Trieste Harbor by Truck Oversized Standard Bed,2332.38
1f2bd26d_86aa_4579_ae77_deb446741b7b,b450b244_96dc_4df9_8549_a42bc39d57b8,f10b6f76_d39c_418b_8180_5058a144cc20,c0b0e492_d453_4421_8b88_a157bdee5b02,Porto Harbor to Trofa by Truck General Cargo,32.07
e24e7b25_c3ff_47f2_bddc_cd364a03e621,b450b244_96dc_4df9_8549_a42bc39d57b8,f10b6f76_d39c_418b_8180_5058a144cc20,4c64b530_fed0_495d_ac8a_05ea7588071c,Porto Harbor to Trofa by Truck Long Distance,32.07
f1a93695_ed11_4556_8130_e6c8ba609400,b450b244_96dc_4df9_8549_a42bc39d57b8,f10b6f76_d39c_418b_8180_5058a144cc20,45918dea_722e_4bd0_9662_fdf0d6343191,Porto Harbor to Trofa by Truck Oversized Low Bed,32.07
0a0e4ad8_a2ac_41a7_9963_7409f18a5fe4,b450b244_96dc_4df9_8549_a42bc39d57b8,f10b6f76_d39c_418b_8180_5058a144cc20,fe4de180_4453_402c_a2f9_110777b278fa,Porto Harbor to Trofa by Truck Oversized Standard Bed,32.07
948387fb_da20_4885_bf3b_80656ac4eaff,b450b244_96dc_4df9_8549_a42bc39d57b8,f10b6f76_d39c_418b_8180_5058a144cc20,578a835b_900c_438b_bd24_206240ec8e75,Porto Harbor to Trofa by Truck Short Distance,32.07
724329cb_e70e_4beb_90e0_6bb7fab7f617,b450b244_96dc_4df9_8549_a42bc39d57b8,6bf1763d_9e4e_4308_aea7_a038a1f1d65d,34e58906_4489_4bff_b20b_62efc7663d43,Porto Harbor to Valencia Harbor by Oversized Under Deck RoRo Ship,1618.12
68d7a782_e67e_4108_bb0c_e47967af069a,b450b244_96dc_4df9_8549_a42bc39d57b8,6bf1763d_9e4e_4308_aea7_a038a1f1d65d,0e625668_0d9d_4505_88d3_2f4c793a630e,Porto Harbor to Valencia Harbor by Sea Large Container Ship,1618.12
2cb97e5e_ddbb_44aa_87d3_4411ecf316ab,b450b244_96dc_4df9_8549_a42bc39d57b8,6bf1763d_9e4e_4308_aea7_a038a1f1d65d,c0b0e492_d453_4421_8b88_a157bdee5b02,Porto Harbor to Valencia Harbor by Truck General Cargo,913.08
f501e810_caec_4a5b_8370_15f3a2187bf6,b450b244_96dc_4df9_8549_a42bc39d57b8,6bf1763d_9e4e_4308_aea7_a038a1f1d65d,4c64b530_fed0_495d_ac8a_05ea7588071c,Porto Harbor to Valencia Harbor by Truck Long Distance,913.08
e91d0244_4dda_4a73_ba6b_fd5d443b1e34,b450b244_96dc_4df9_8549_a42bc39d57b8,6bf1763d_9e4e_4308_aea7_a038a1f1d65d,45918dea_722e_4bd0_9662_fdf0d6343191,Porto Harbor to Valencia Harbor by Truck Oversized Low Bed,913.08
d1463bee_cb4c_4148_aad5_b7febf14d04b,b450b244_96dc_4df9_8549_a42bc39d57b8,6bf1763d_9e4e_4308_aea7_a038a1f1d65d,fe4de180_4453_402c_a2f9_110777b278fa,Porto Harbor to Valencia Harbor by Truck Oversized Standard Bed,913.08
14168692_6cf6_4208_a49a_a50e190455a4,b450b244_96dc_4df9_8549_a42bc39d57b8,4086979e_65bb_4ed1_8c8d_33fbc60a210b,c0b0e492_d453_4421_8b88_a157bdee5b02,Porto Harbor to Velizy-Villacoublay by Truck General Cargo,1520.71
75983713_9606_41a7_8ae5_5562850e51e9,b450b244_96dc_4df9_8549_a42bc39d57b8,4086979e_65bb_4ed1_8c8d_33fbc60a210b,4c64b530_fed0_495d_ac8a_05ea7588071c,Porto Harbor to Velizy-Villacoublay by Truck Long Distance,1520.71
d5aa8efc_9ad3_4688_a891_c387a97cc15b,b450b244_96dc_4df9_8549_a42bc39d57b8,4086979e_65bb_4ed1_8c8d_33fbc60a210b,45918dea_722e_4bd0_9662_fdf0d6343191,Porto Harbor to Velizy-Villacoublay by Truck Oversized Low Bed,1520.71
fdaad31a_89be_4d79_8bfd_b2183d919a6d,b450b244_96dc_4df9_8549_a42bc39d57b8,4086979e_65bb_4ed1_8c8d_33fbc60a210b,fe4de180_4453_402c_a2f9_110777b278fa,Porto Harbor to Velizy-Villacoublay by Truck Oversized Standard Bed,1520.71
03ac379d_3131_4356_bcbc_fa8d2b5663e9,b450b244_96dc_4df9_8549_a42bc39d57b8,eb7c8877_5d63_4ecc_aeae_07bccb9a8888,c0b0e492_d453_4421_8b88_a157bdee5b02,Porto Harbor to Villaroche by Truck General Cargo,1460.9
79d1546e_5b0f_4c74_be33_510cf98dbd59,b450b244_96dc_4df9_8549_a42bc39d57b8,eb7c8877_5d63_4ecc_aeae_07bccb9a8888,4c64b530_fed0_495d_ac8a_05ea7588071c,Porto Harbor to Villaroche by Truck Long Distance,1460.9
f9a6b6f1_28ad_48e5_acc3_787d4f005bba,b450b244_96dc_4df9_8549_a42bc39d57b8,eb7c8877_5d63_4ecc_aeae_07bccb9a8888,45918dea_722e_4bd0_9662_fdf0d6343191,Porto Harbor to Villaroche by Truck Oversized Low Bed,1460.9
fc220ebe_04df_4602_b239_69c68bd1bfb2,b450b244_96dc_4df9_8549_a42bc39d57b8,eb7c8877_5d63_4ecc_aeae_07bccb9a8888,fe4de180_4453_402c_a2f9_110777b278fa,Porto Harbor to Villaroche by Truck Oversized Standard Bed,1460.9
a180dd0f_7563_4c3c_a2b2_9bf42f8e2a7b,b450b244_96dc_4df9_8549_a42bc39d57b8,a5d02d63_8b6e_4f70_a894_c12b318d0e7a,c0b0e492_d453_4421_8b88_a157bdee5b02,Porto Harbor to Vitoria-Gasteiz by Truck General Cargo,640.46
6730c766_18f4_4923_8276_5e80fc63da91,b450b244_96dc_4df9_8549_a42bc39d57b8,a5d02d63_8b6e_4f70_a894_c12b318d0e7a,4c64b530_fed0_495d_ac8a_05ea7588071c,Porto Harbor to Vitoria-Gasteiz by Truck Long Distance,640.46
9fd6c491_d8ec_4837_86f9_fd6b8f9df7cd,b450b244_96dc_4df9_8549_a42bc39d57b8,a5d02d63_8b6e_4f70_a894_c12b318d0e7a,45918dea_722e_4bd0_9662_fdf0d6343191,Porto Harbor to Vitoria-Gasteiz by Truck Oversized Low Bed,640.46
2b7eac86_9366_4b98_8b41_02e16df9752e,b450b244_96dc_4df9_8549_a42bc39d57b8,a5d02d63_8b6e_4f70_a894_c12b318d0e7a,fe4de180_4453_402c_a2f9_110777b278fa,Porto Harbor to Vitoria-Gasteiz by Truck Oversized Standard Bed,640.46
31db9ed2_3dc7_4456_b400_0ad4db7918ae,48079a1b_92ea_4749_a202_a174dfb7cc89,d3a87320_459b_45b1_875f_6662eab0a6f5,0e625668_0d9d_4505_88d3_2f4c793a630e,Puerto Real to Algiers Harbor by Sea Large Container Ship,935.28
fb38abfd_f6fc_4486_932d_f26c6bb12f80,48079a1b_92ea_4749_a202_a174dfb7cc89,abf99345_ff11_43e7_8338_7720e5023ef2,c0b0e492_d453_4421_8b88_a157bdee5b02,Puerto Real to Augsburg by Truck General Cargo,2384.33
53ac4f6a_a973_409f_9763_7da4acdee75d,48079a1b_92ea_4749_a202_a174dfb7cc89,abf99345_ff11_43e7_8338_7720e5023ef2,4c64b530_fed0_495d_ac8a_05ea7588071c,Puerto Real to Augsburg by Truck Long Distance,2384.33
d44edc32_994f_4a92_a9fc_1763891736e7,48079a1b_92ea_4749_a202_a174dfb7cc89,abf99345_ff11_43e7_8338_7720e5023ef2,45918dea_722e_4bd0_9662_fdf0d6343191,Puerto Real to Augsburg by Truck Oversized Low Bed,2384.33
7b257ccc_204d_4b37_8c85_809b583603ba,48079a1b_92ea_4749_a202_a174dfb7cc89,abf99345_ff11_43e7_8338_7720e5023ef2,fe4de180_4453_402c_a2f9_110777b278fa,Puerto Real to Augsburg by Truck Oversized Standard Bed,2384.33
e2fe7e8d_716c_4c58_b938_8dddd4d47acc,48079a1b_92ea_4749_a202_a174dfb7cc89,e833fe00_098f_4e5b_9d91_92d01b7021e4,0e625668_0d9d_4505_88d3_2f4c793a630e,Puerto Real to Boston Harbor by Sea Large Container Ship,5624.72
